Country Code,Country,Airport ICAO Code,Airport Name,Airport Latitude,Airport Longitude,Operation Type,Flights,Fuel LTO Cycle (kg)  ,NOx LTO Total mass (g),PM2.5 LTO Emission (g),HC LTO Total mass (g),CO LTO Total Mass (g)
FR,France,LFBO,Toulouse-Blagnac Airport,43.629101,1.36382,General Aviation,1225,352055,4569664,69454,1144774,10565794
DE,Germany,EDDB,Berlin Brandenburg Airport,52.362247,13.500672,Commercial Passenger,79874,66448065,950974212,4899613,74391745,735568935
DE,Germany,EDDB,Berlin Brandenburg Airport,52.362247,13.500672,Commercial Freighter,752,600156,7167413,53905,697352,8245903
DE,Germany,EDDB,Berlin Brandenburg Airport,52.362247,13.500672,General Aviation,841,429359,6172833,38433,542017,6720452
DE,Germany,EDDK,Cologne Bonn Airport,50.865898,7.14274,Commercial Passenger,35054,27357916,368757087,2232695,29610078,297944336
DE,Germany,EDDK,Cologne Bonn Airport,50.865898,7.14274,Commercial Freighter,18457,28635417,416613858,1787592,28547839,276596610
DE,Germany,EDDK,Cologne Bonn Airport,50.865898,7.14274,General Aviation,509,153254,1889065,20993,211408,3706341
DE,Germany,EDDL,Düsseldorf Airport,51.289501,6.76678,Commercial Passenger,72154,62134330,875680834,5184251,60989426,671911863
DE,Germany,EDDL,Düsseldorf Airport,51.289501,6.76678,Commercial Freighter,56,144782,2931608,6489,46348,779006
DE,Germany,EDDL,Düsseldorf Airport,51.289501,6.76678,General Aviation,666,321753,4528398,28119,369938,5413230
DE,Germany,EDDF,Frankfurt Airport,50.030241,8.561096,Commercial Passenger,198699,223789540,3493329801,17428364,190303504,2217913609
DE,Germany,EDDF,Frankfurt Airport,50.030241,8.561096,Commercial Freighter,12293,26505790,551503479,988350,23589008,278926433
DE,Germany,EDDF,Frankfurt Airport,50.030241,8.561096,General Aviation,1575,2426709,40072311,161727,2114319,23367565
DE,Germany,EDDH,Hamburg Helmut Schmidt Airport,53.630402,9.98823,Commercial Passenger,52250,43026841,619093176,3977964,40619218,455896058
DE,Germany,EDDH,Hamburg Helmut Schmidt Airport,53.630402,9.98823,Commercial Freighter,17,32470,527834,1450,29869,336487
DE,Germany,EDDH,Hamburg Helmut Schmidt Airport,53.630402,9.98823,General Aviation,3437,249472,2976884,35374,853676,27936217
DE,Germany,EDDV,Hannover Airport,52.461102,9.68508,Commercial Passenger,19500,14104317,186777564,1060698,15759089,165239239
DE,Germany,EDDV,Hannover Airport,52.461102,9.68508,Commercial Freighter,1523,1297807,15684537,130127,1050526,13079813
DE,Germany,EDDV,Hannover Airport,52.461102,9.68508,General Aviation,3767,105091,812716,28074,709595,28530019
DE,Germany,EDDP,Leipzig/Halle Airport,51.420657,12.232705,Commercial Passenger,8715,6654673,89461953,416714,6721857,77706627
DE,Germany,EDDP,Leipzig/Halle Airport,51.420657,12.232705,Commercial Freighter,28510,45080392,731956234,3065144,41528846,446468508
DE,Germany,EDDP,Leipzig/Halle Airport,51.420657,12.232705,General Aviation,634,160891,2345493,18093,183330,4805010
DE,Germany,EDDM,Munich Airport,48.353802,11.7861,Commercial Passenger,142257,127804393,1880471177,9002643,108455815,1320610907
DE,Germany,EDDM,Munich Airport,48.353802,11.7861,Commercial Freighter,1893,2619454,39550712,181234,3928625,30217989
DE,Germany,EDDM,Munich Airport,48.353802,11.7861,General Aviation,950,825898,13521576,55770,602329,9436691
DE,Germany,EDDS,Stuttgart Airport,48.689899,9.22196,Commercial Passenger,36550,28199248,380516294,2687925,30308453,316865461
DE,Germany,EDDS,Stuttgart Airport,48.689899,9.22196,Commercial Freighter,1102,1221888,14991046,124413,722047,11589600
DE,Germany,EDDS,Stuttgart Airport,48.689899,9.22196,General Aviation,2395,213011,2762439,26393,731562,19356685
GR,Greece,LGAV,Athens Eleftherios Venizelos International Airport,37.936401,23.9445,Commercial Passenger,103202,74945311,1106024453,6721952,58874982,783253649
GR,Greece,LGAV,Athens Eleftherios Venizelos International Airport,37.936401,23.9445,Commercial Freighter,2060,1986513,27128342,151901,3056505,22660660
GR,Greece,LGAV,Athens Eleftherios Venizelos International Airport,37.936401,23.9445,General Aviation,2419,777694,9983337,167434,650113,18713117
GR,Greece,LGIR,Heraklion International Nikos Kazantzakis Airport,35.339699,25.1803,Commercial Passenger,27404,22190838,312349053,1599945,23720296,243409457
GR,Greece,LGIR,Heraklion International Nikos Kazantzakis Airport,35.339699,25.1803,Commercial Freighter,24,14909,168856,2024,204643,392687
GR,Greece,LGIR,Heraklion International Nikos Kazantzakis Airport,35.339699,25.1803,General Aviation,193,86411,1201162,7290,135002,1798522
GR,Greece,LGTS,Thessaloniki Macedonia International Airport,40.51928,22.970009,Commercial Passenger,23556,16623084,221162013,1221822,15962493,186960694
GR,Greece,LGTS,Thessaloniki Macedonia International Airport,40.51928,22.970009,Commercial Freighter,372,218915,2325299,24684,313631,2940856
GR,Greece,LGTS,Thessaloniki Macedonia International Airport,40.51928,22.970009,General Aviation,303,104114,1285693,22065,103465,2041733
GT,Guatemala,MGGT,La Aurora Airport,14.5833,-90.527496,Commercial Passenger,19850,12702544,173457885,1184978,12877646,137895672
GT,Guatemala,MGGT,La Aurora Airport,14.5833,-90.527496,Commercial Freighter,1699,2343471,32187962,156477,2787269,23465719
GT,Guatemala,MGGT,La Aurora Airport,14.5833,-90.527496,General Aviation,24298,850913,2726332,279867,5217354,228687504
HK,Hong Kong,VHHH,Hong Kong International Airport,22.308901,113.915001,Commercial Passenger,98791,162695357,3033328609,9917793,126287417,1509898377
HK,Hong Kong,VHHH,Hong Kong International Airport,22.308901,113.915001,Commercial Freighter,36038,96630654,1598998029,3873159,72422394,872450676
HK,Hong Kong,VHHH,Hong Kong International Airport,22.308901,113.915001,General Aviation,4465,1792997,29618322,401655,1470255,61429590
HU,Hungary,LHBP,Budapest Liszt Ferenc International Airport,47.43018,19.262393,Commercial Passenger,47134,35872734,487678826,2476171,31704834,384307804
HU,Hungary,LHBP,Budapest Liszt Ferenc International Airport,47.43018,19.262393,Commercial Freighter,2672,4172182,64343061,217008,3999864,40138056
HU,Hungary,LHBP,Budapest Liszt Ferenc International Airport,47.43018,19.262393,General Aviation,689,245873,2997772,40366,247604,5922749
IS,Iceland,BIKF,Keflavik International Airport,63.985001,-22.6056,Commercial Passenger,26972,23550887,361386544,1612050,12809993,207099332
IS,Iceland,BIKF,Keflavik International Airport,63.985001,-22.6056,Commercial Freighter,1260,1833947,25068801,126302,4188559,21665030
IS,Iceland,BIKF,Keflavik International Airport,63.985001,-22.6056,General Aviation,487,235534,3636502,18729,138229,3478925
IN,India,VILK,Chaudhary Charan Singh International Airport,26.7605991364,80.8892974854,Commercial Passenger,21925,15142534,214508762,874831,8265802,156054247
IN,India,VILK,Chaudhary Charan Singh International Airport,26.7605991364,80.8892974854,Commercial Freighter,3,5158,65330,275,2418,42630
IN,India,VILK,Chaudhary Charan Singh International Airport,26.7605991364,80.8892974854,General Aviation,266,88963,1071923,21670,43428,1288412
IN,India,VOMM,Chennai International Airport,12.990005,80.169296,Commercial Passenger,68691,51427205,777828705,3156437,30509261,519152555
IN,India,VOMM,Chennai International Airport,12.990005,80.169296,Commercial Freighter,2330,4795143,76885529,309853,3538489,42957311
IN,India,VOMM,Chennai International Airport,12.990005,80.169296,General Aviation,550,306577,5094862,44815,260326,3416829
IN,India,VABB,Chhatrapati Shivaji International Airport,19.0886993408,72.8678970337,Commercial Passenger,155925,135380429,2149318679,5967281,75608108,1337612666
IN,India,VABB,Chhatrapati Shivaji International Airport,19.0886993408,72.8678970337,Commercial Freighter,4581,8635456,138514367,591725,6217631,79384942
IN,India,VABB,Chhatrapati Shivaji International Airport,19.0886993408,72.8678970337,General Aviation,1497,1520377,26395801,101152,967213,16325148
IN,India,VOCI,Cochin International Airport,10.152,76.401901,Commercial Passenger,30264,24854638,374003373,1369605,17259104,253388183
IN,India,VOCI,Cochin International Airport,10.152,76.401901,General Aviation,170,114477,1536645,9232,86741,1236312
IN,India,VIDP,Indira Gandhi International Airport,28.55563,77.09519,Commercial Passenger,213896,192299908,3071781086,8903081,110903431,1895479179
IN,India,VIDP,Indira Gandhi International Airport,28.55563,77.09519,Commercial Freighter,6418,12566119,204346516,806230,8743070,115766133
IN,India,VIDP,Indira Gandhi International Airport,28.55563,77.09519,General Aviation,1648,1657055,28675352,103286,1283471,16099586
IN,India,VOBL,Kempegowda International Airport,13.1979,77.706299,Commercial Passenger,117604,90001608,1420736502,4905259,52885613,888392132
IN,India,VOBL,Kempegowda International Airport,13.1979,77.706299,Commercial Freighter,2999,5445147,85646460,368510,3083486,48189074
IN,India,VOBL,Kempegowda International Airport,13.1979,77.706299,General Aviation,772,466452,7517355,54912,375873,4993434
IN,India,VECC,Netaji Subhash Chandra Bose International Airport,22.654699,88.446701,Commercial Passenger,68175,46717578,657963986,2886702,28071753,493630136
IN,India,VECC,Netaji Subhash Chandra Bose International Airport,22.654699,88.446701,Commercial Freighter,1166,1252978,16582474,122559,994440,12302344
IN,India,VECC,Netaji Subhash Chandra Bose International Airport,22.654699,88.446701,General Aviation,432,181856,2160538,26145,179254,2191348
IN,India,VAPO,Pune Airport / Lohagaon Air Force Station,18.5821,73.919701,Commercial Passenger,30642,21873278,318895761,1043512,11790250,220841136
IN,India,VAPO,Pune Airport / Lohagaon Air Force Station,18.5821,73.919701,Commercial Freighter,1,882,12298,77,722,7066
IN,India,VAPO,Pune Airport / Lohagaon Air Force Station,18.5821,73.919701,General Aviation,143,71063,1081904,5207,54483,1025684
IN,India,VOHS,Rajiv Gandhi International Airport,17.231318,78.429855,Commercial Passenger,83151,57506295,875665864,3637121,28466291,578969721
IN,India,VOHS,Rajiv Gandhi International Airport,17.231318,78.429855,Commercial Freighter,1514,2238235,34095905,210416,1364608,21074324
IN,India,VOHS,Rajiv Gandhi International Airport,17.231318,78.429855,General Aviation,776,290067,3938390,59193,138245,3187358
IN,India,VAAH,Sardar Vallabh Bhai Patel International Airport,23.0772,72.634697,Commercial Passenger,39602,27978834,414879918,1633634,13804711,278454278
IN,India,VAAH,Sardar Vallabh Bhai Patel International Airport,23.0772,72.634697,Commercial Freighter,904,1490154,23633974,147517,794336,14552382
IN,India,VAAH,Sardar Vallabh Bhai Patel International Airport,23.0772,72.634697,General Aviation,597,159102,1825579,23290,137643,4238000
ID,Indonesia,WAAA,Hasanuddin International Airport,-5.06163,119.554001,Commercial Passenger,20910,17190516,219399269,1024112,19942818,209030436
ID,Indonesia,WAAA,Hasanuddin International Airport,-5.06163,119.554001,General Aviation,1747,1369985,16366871,84098,1602209,17163700
ID,Indonesia,WARR,Juanda International Airport,-7.37983,112.787003,Commercial Passenger,46405,40995994,586934343,2610579,48167104,477677449
ID,Indonesia,WARR,Juanda International Airport,-7.37983,112.787003,Commercial Freighter,361,300521,3119659,17277,497420,4361574
ID,Indonesia,WARR,Juanda International Airport,-7.37983,112.787003,General Aviation,1443,298532,3276644,37486,399360,14433418
ID,Indonesia,WIMM,Kualanamu International Airport,3.637847,98.870566,Commercial Passenger,23916,18998687,270666812,1360334,21601578,221057962
ID,Indonesia,WIMM,Kualanamu International Airport,3.637847,98.870566,Commercial Freighter,36,36877,448377,2032,100116,561814
ID,Indonesia,WIMM,Kualanamu International Airport,3.637847,98.870566,General Aviation,251,94050,1173805,20981,61058,1291939
ID,Indonesia,WADD,Ngurah Rai (Bali) International Airport,-8.74817,115.167,Commercial Passenger,66679,67699972,1102721048,4145605,63495691,686920346
ID,Indonesia,WADD,Ngurah Rai (Bali) International Airport,-8.74817,115.167,Commercial Freighter,15,15204,205586,1028,20738,161338
ID,Indonesia,WADD,Ngurah Rai (Bali) International Airport,-8.74817,115.167,General Aviation,972,254811,2551719,46481,214223,11547644
ID,Indonesia,WIII,Soekarno-Hatta International Airport,-6.1255698204,106.65599823,Commercial Passenger,169013,168724315,2600620735,9887798,201840179,1943454663
ID,Indonesia,WIII,Soekarno-Hatta International Airport,-6.1255698204,106.65599823,Commercial Freighter,3923,4360017,53680090,223986,4033867,49918520
ID,Indonesia,WIII,Soekarno-Hatta International Airport,-6.1255698204,106.65599823,General Aviation,903,812105,12111613,51924,872609,11312888
ID,Indonesia,WALL,Sultan Aji Muhammad Sulaiman Sepinggan International Airport,-1.268342,116.89452,Commercial Passenger,19074,14216187,204965826,1186624,16318713,167519339
ID,Indonesia,WALL,Sultan Aji Muhammad Sulaiman Sepinggan International Airport,-1.268342,116.89452,Commercial Freighter,1347,1126372,11651486,57765,956338,15799624
ID,Indonesia,WALL,Sultan Aji Muhammad Sulaiman Sepinggan International Airport,-1.268342,116.89452,General Aviation,1156,371625,3775943,90505,248212,7135187
IE,Ireland,EIDW,Dublin Airport,53.428713,-6.262121,Commercial Passenger,113703,93711885,1338577812,6034959,94472419,987501530
IE,Ireland,EIDW,Dublin Airport,53.428713,-6.262121,Commercial Freighter,3111,3348125,46534272,253055,3461893,33365020
IE,Ireland,EIDW,Dublin Airport,53.428713,-6.262121,General Aviation,983,787277,12057722,58803,589554,8427727
IL,Israel,LLBG,Ben Gurion International Airport,32.011398,34.8867,Commercial Passenger,67332,67329363,1069974379,3806077,55356589,665916818
IL,Israel,LLBG,Ben Gurion International Airport,32.011398,34.8867,Commercial Freighter,3208,6280007,93069905,389385,4961563,54316747
IL,Israel,LLBG,Ben Gurion International Airport,32.011398,34.8867,General Aviation,2729,1236621,18141168,88528,1440037,24285747
IT,Italy,LIBD,Bari Karol Wojtyła Airport,41.138901,16.760599,Commercial Passenger,21616,15720911,194277318,997481,19659569,186623472
IT,Italy,LIBD,Bari Karol Wojtyła Airport,41.138901,16.760599,Commercial Freighter,309,220621,2227433,12464,321304,3427046
IT,Italy,LIBD,Bari Karol Wojtyła Airport,41.138901,16.760599,General Aviation,148,48990,604761,7055,84275,1628010
IT,Italy,LIPE,Bologna Guglielmo Marconi Airport,44.5354,11.2887,Commercial Passenger,35173,25778174,337260972,1634511,31265682,298541520
IT,Italy,LIPE,Bologna Guglielmo Marconi Airport,44.5354,11.2887,Commercial Freighter,1967,2246421,28642058,168041,2181368,22861016
IT,Italy,LIPE,Bologna Guglielmo Marconi Airport,44.5354,11.2887,General Aviation,825,118555,860567,47938,371045,8624534
IT,Italy,LICC,Catania-Fontanarossa Airport,37.466801,15.0664,Commercial Passenger,33873,25860226,337182987,1706353,30783210,302120664
IT,Italy,LICC,Catania-Fontanarossa Airport,37.466801,15.0664,Commercial Freighter,829,565914,5266896,33953,765952,9556448
IT,Italy,LICC,Catania-Fontanarossa Airport,37.466801,15.0664,General Aviation,212,73389,916425,8751,120766,2477657
IT,Italy,LICJ,Falcone–Borsellino Airport,38.175999,13.091,Commercial Passenger,27464,19687883,242441900,1276077,26722608,243460593
IT,Italy,LICJ,Falcone–Borsellino Airport,38.175999,13.091,Commercial Freighter,776,312367,2847677,52682,353970,5090697
IT,Italy,LICJ,Falcone–Borsellino Airport,38.175999,13.091,General Aviation,148,61369,796256,7360,81439,1513403
IT,Italy,LIME,Milan Bergamo Airport / Antonio Locatelli Air Base,45.670725,9.709223,Commercial Passenger,49211,35534256,463039160,1917512,39026024,380675382
IT,Italy,LIME,Milan Bergamo Airport / Antonio Locatelli Air Base,45.670725,9.709223,Commercial Freighter,768,1148673,15707857,65847,2551326,14290771
IT,Italy,LIME,Milan Bergamo Airport / Antonio Locatelli Air Base,45.670725,9.709223,General Aviation,3143,97399,964083,11005,658938,23434972
IT,Italy,LIMC,Milan Malpensa International Airport,45.6306,8.72811,Commercial Passenger,83765,78859892,1187517782,4950135,78111898,850122293
IT,Italy,LIMC,Milan Malpensa International Airport,45.6306,8.72811,Commercial Freighter,13273,20108963,304267573,1230864,14979968,183979165
IT,Italy,LIMC,Milan Malpensa International Airport,45.6306,8.72811,General Aviation,1095,603786,9014917,90147,961349,13374434
IT,Italy,LIML,Milano Linate Airport,45.445099,9.27674,Commercial Passenger,42992,32231380,426735096,2165273,43120847,398462369
IT,Italy,LIML,Milano Linate Airport,45.445099,9.27674,Commercial Freighter,4,484,290,349,308,51038
IT,Italy,LIML,Milano Linate Airport,45.445099,9.27674,General Aviation,918,179476,2244799,30684,336247,8532274
IT,Italy,LIRN,Naples International Airport,40.886002,14.2908,Commercial Passenger,40958,31888890,430897449,2080973,39923753,375461460
IT,Italy,LIRN,Naples International Airport,40.886002,14.2908,Commercial Freighter,442,611961,9486182,37482,545714,5205527
IT,Italy,LIRN,Naples International Airport,40.886002,14.2908,General Aviation,1108,231679,1839473,84891,254916,13123972
IT,Italy,LIRF,Rome–Fiumicino Leonardo da Vinci International Airport,41.804532,12.251998,Commercial Passenger,129824,122911440,1864268832,7975392,112938933,1255434569
IT,Italy,LIRF,Rome–Fiumicino Leonardo da Vinci International Airport,41.804532,12.251998,Commercial Freighter,2028,1666146,19345397,107523,1918407,22184669
IT,Italy,LIRF,Rome–Fiumicino Leonardo da Vinci International Airport,41.804532,12.251998,General Aviation,878,979301,16227278,58123,730140,9361538
IT,Italy,LIPZ,Venice Marco Polo Airport,45.505299,12.3519,Commercial Passenger,38712,31073506,421776512,1997366,39943185,374502161
IT,Italy,LIPZ,Venice Marco Polo Airport,45.505299,12.3519,Commercial Freighter,1487,1884668,25978386,124043,3484678,22511298
IT,Italy,LIPZ,Venice Marco Polo Airport,45.505299,12.3519,General Aviation,618,195055,2220632,42138,307641,7173748
JP,Japan,RJGG,Chubu Centrair International Airport,34.858398,136.804993,Commercial Passenger,32330,26770958,358294314,1663864,29997047,296251886
JP,Japan,RJGG,Chubu Centrair International Airport,34.858398,136.804993,Commercial Freighter,3063,6883586,138924688,256523,5530350,69389306
JP,Japan,RJGG,Chubu Centrair International Airport,34.858398,136.804993,General Aviation,1778,905741,11493034,121405,1578846,8840137
JP,Japan,RJFF,Fukuoka Airport,33.585899353027344,130.4510040283203,Commercial Passenger,68765,69318288,1066743245,4523793,55891454,668240304
JP,Japan,RJFF,Fukuoka Airport,33.585899353027344,130.4510040283203,General Aviation,1801,937506,9205556,76495,2068676,18958468
JP,Japan,RJBB,Kansai International Airport,34.427299,135.244003,Commercial Passenger,66132,74761728,1228841333,4670422,56538246,689816483
JP,Japan,RJBB,Kansai International Airport,34.427299,135.244003,Commercial Freighter,10527,21030442,394071058,901499,17230205,204273948
JP,Japan,RJBB,Kansai International Airport,34.427299,135.244003,General Aviation,491,372742,5354456,27743,549261,5517060
JP,Japan,ROAH,Naha Airport / JASDF Naha Air Base,26.195801,127.646004,Commercial Passenger,63253,58602924,856146145,3783510,66189513,623238593
JP,Japan,ROAH,Naha Airport / JASDF Naha Air Base,26.195801,127.646004,Commercial Freighter,13,26030,369610,1198,14892,189882
JP,Japan,ROAH,Naha Airport / JASDF Naha Air Base,26.195801,127.646004,General Aviation,426,259076,3082727,21989,364610,4397472
JP,Japan,RJAA,Narita International Airport,35.764702,140.386002,Commercial Passenger,88003,119339082,2019357841,6728901,90248521,1065171957
JP,Japan,RJAA,Narita International Airport,35.764702,140.386002,Commercial Freighter,15960,39003889,653513145,1477859,25546427,347881093
JP,Japan,RJAA,Narita International Airport,35.764702,140.386002,General Aviation,1150,1977500,37890808,123212,1478454,20418509
JP,Japan,RJCC,New Chitose Airport,42.7752,141.692001,Commercial Passenger,58096,64837490,1007358496,3626986,52297069,616041792
JP,Japan,RJCC,New Chitose Airport,42.7752,141.692001,Commercial Freighter,14,33398,594722,1430,37652,367578
JP,Japan,RJCC,New Chitose Airport,42.7752,141.692001,General Aviation,175,112608,1492249,10079,161408,1230005
JP,Japan,RJOO,Osaka International Airport,34.7855,135.438004,Commercial Passenger,36739,37593555,549391804,2104467,35549973,369076887
JP,Japan,RJOO,Osaka International Airport,34.7855,135.438004,General Aviation,15275,7408222,67122197,683291,21546948,154617473
JP,Japan,RJTT,Tokyo Haneda International Airport,35.552299,139.779999,Commercial Passenger,225692,296709602,4801659618,15683595,267164308,2761223896
JP,Japan,RJTT,Tokyo Haneda International Airport,35.552299,139.779999,Commercial Freighter,29,56318,890440,2462,53218,511314
JP,Japan,RJTT,Tokyo Haneda International Airport,35.552299,139.779999,General Aviation,4052,3339848,54852179,281242,3228095,56479697
JO,Jordan,OJAI,Queen Alia International Airport,31.7226009369,35.9931983948,Commercial Passenger,36206,36145155,535193865,2363317,32997572,365921596
JO,Jordan,OJAI,Queen Alia International Airport,31.7226009369,35.9931983948,Commercial Freighter,480,973746,14572508,44110,691908,8597460
JO,Jordan,OJAI,Queen Alia International Airport,31.7226009369,35.9931983948,General Aviation,673,617328,9057784,46701,589664,6384947
KZ,Kazakhstan,UAAA,Almaty International Airport,43.354267,77.042828,Commercial Passenger,32800,27920307,399891667,1827765,24956643,289241435
KZ,Kazakhstan,UAAA,Almaty International Airport,43.354267,77.042828,Commercial Freighter,4555,11681914,189295403,528317,9725164,104681924
KZ,Kazakhstan,UAAA,Almaty International Airport,43.354267,77.042828,General Aviation,335,229469,3405885,13843,227574,2477512
KE,Kenya,HKJK,Jomo Kenyatta International Airport,-1.31923997402,36.9277992249,Commercial Passenger,35315,27670597,399438255,2166663,42331892,327997125
KE,Kenya,HKJK,Jomo Kenyatta International Airport,-1.31923997402,36.9277992249,Commercial Freighter,3180,8057923,130623755,361161,7245099,71104899
KE,Kenya,HKJK,Jomo Kenyatta International Airport,-1.31923997402,36.9277992249,General Aviation,1920,1331943,19147334,113459,2391159,18236344
KR,Korea (the Republic of),RKPK,Gimhae International Airport,35.179501,128.938004,Commercial Passenger,40850,33598444,472020100,2741668,28869505,336650068
KR,Korea (the Republic of),RKPK,Gimhae International Airport,35.179501,128.938004,Commercial Freighter,30,53520,850720,2505,37780,484188
KR,Korea (the Republic of),RKPK,Gimhae International Airport,35.179501,128.938004,General Aviation,364,178340,2368499,30432,160173,4010442
KR,Korea (the Republic of),RKSS,Gimpo International Airport,37.5583,126.791,Commercial Passenger,68091,64369785,877169043,5690037,44505068,567611808
KR,Korea (the Republic of),RKSS,Gimpo International Airport,37.5583,126.791,Commercial Freighter,9,10398,169384,679,8010,92152
KR,Korea (the Republic of),RKSS,Gimpo International Airport,37.5583,126.791,General Aviation,1412,433292,4817601,113459,275643,9096781
KR,Korea (the Republic of),RKSI,Incheon International Airport,37.469101,126.450996,Commercial Passenger,144724,210744463,3631552524,12609610,137809669,1819711931
KR,Korea (the Republic of),RKSI,Incheon International Airport,37.469101,126.450996,Commercial Freighter,27074,71072561,1159963338,2791771,51067766,624132608
KR,Korea (the Republic of),RKSI,Incheon International Airport,37.469101,126.450996,General Aviation,1300,2507299,48494603,130174,1658740,22230608
KR,Korea (the Republic of),RKPC,Jeju International Airport,33.512058,126.492548,Commercial Passenger,83724,71911220,939804845,6649306,62843252,692030451
KR,Korea (the Republic of),RKPC,Jeju International Airport,33.512058,126.492548,Commercial Freighter,9,19914,311614,1091,12952,162518
KR,Korea (the Republic of),RKPC,Jeju International Airport,33.512058,126.492548,General Aviation,669,402223,5292067,71947,236809,6444542
KW,Kuwait,OKKK,Kuwait International Airport,29.226601,47.968899,Commercial Passenger,59108,67140640,1166193853,3506776,69021580,728395524
KW,Kuwait,OKKK,Kuwait International Airport,29.226601,47.968899,Commercial Freighter,1397,2998807,45966098,218630,3656275,31750236
KW,Kuwait,OKKK,Kuwait International Airport,29.226601,47.968899,General Aviation,833,412628,6674089,52460,427117,10142385
LV,Latvia,EVRA,Riga International Airport,56.923599,23.9711,Commercial Passenger,28674,17746908,226606513,916876,11891106,173453529
LV,Latvia,EVRA,Riga International Airport,56.923599,23.9711,Commercial Freighter,775,455157,5160603,51171,486619,5330700
LV,Latvia,EVRA,Riga International Airport,56.923599,23.9711,General Aviation,236,93243,1220275,6955,115518,1962955
LB,Lebanon,OLBA,Beirut Rafic Hariri International Airport,33.820899963378906,35.488399505615234,Commercial Passenger,25528,27712059,453098985,1571097,27166575,293432745
LB,Lebanon,OLBA,Beirut Rafic Hariri International Airport,33.820899963378906,35.488399505615234,Commercial Freighter,252,425934,6985158,22239,409619,3797936
LB,Lebanon,OLBA,Beirut Rafic Hariri International Airport,33.820899963378906,35.488399505615234,General Aviation,1116,1099024,16991319,65585,1134118,11681275
LU,Luxembourg,ELLX,Luxembourg-Findel International Airport,49.6233333,6.2044444,Commercial Passenger,27233,13977959,158470201,1583760,30365198,181003953
LU,Luxembourg,ELLX,Luxembourg-Findel International Airport,49.6233333,6.2044444,Commercial Freighter,6419,21557466,317827399,812182,9914040,165325354
LU,Luxembourg,ELLX,Luxembourg-Findel International Airport,49.6233333,6.2044444,General Aviation,3234,145798,826227,55200,668716,27032290
MY,Malaysia,WBKK,Kota Kinabalu International Airport,5.932743,116.049324,Commercial Passenger,24999,18683866,259435632,1271736,19858168,211168863
MY,Malaysia,WBKK,Kota Kinabalu International Airport,5.932743,116.049324,Commercial Freighter,1760,1791522,24334960,121352,1541630,17082314
MY,Malaysia,WBKK,Kota Kinabalu International Airport,5.932743,116.049324,General Aviation,745,149978,1121725,61030,132997,8860935
MY,Malaysia,WMKK,Kuala Lumpur International Airport,2.74558,101.709999,Commercial Passenger,154365,155889737,2386480442,8431624,150760418,1602329721
MY,Malaysia,WMKK,Kuala Lumpur International Airport,2.74558,101.709999,Commercial Freighter,6045,8755770,124376042,492513,7019341,73081128
MY,Malaysia,WMKK,Kuala Lumpur International Airport,2.74558,101.709999,General Aviation,532,680589,11907254,33715,591832,7315392
MY,Malaysia,WMKP,Penang International Airport,5.297140121459961,100.2770004272461,Commercial Passenger,27063,20591431,297342675,1485934,23851473,236635484
MY,Malaysia,WMKP,Penang International Airport,5.297140121459961,100.2770004272461,Commercial Freighter,2740,5021084,76135212,238638,3709080,41590600
MY,Malaysia,WMKP,Penang International Airport,5.297140121459961,100.2770004272461,General Aviation,144,57513,771232,8291,62652,1013873
MV,Maldives,VRMM,Malé International Airport,4.191830158233643,73.52909851074219,Commercial Passenger,33367,24539326,455297470,2687218,24630410,270082925
MV,Maldives,VRMM,Malé International Airport,4.191830158233643,73.52909851074219,Commercial Freighter,104,21320,199081,9122,66192,332694
MV,Maldives,VRMM,Malé International Airport,4.191830158233643,73.52909851074219,General Aviation,13041,1191512,9558668,1141294,903702,13910914
MT,Malta,LMML,Malta International Airport,35.857498,14.4775,Commercial Passenger,25525,19786471,273571267,1202336,18853107,212033064
MT,Malta,LMML,Malta International Airport,35.857498,14.4775,Commercial Freighter,979,803481,10298490,78975,595764,8330775
MT,Malta,LMML,Malta International Airport,35.857498,14.4775,General Aviation,2556,210278,2732316,26385,610422,20384587
MX,Mexico,MMTJ,Aeropuerto Internacional Gral. Abelardo Rodriguez,32.545963,-116.975856,Commercial Passenger,41454,31728299,464808262,2173284,19086965,316213593
MX,Mexico,MMTJ,Aeropuerto Internacional Gral. Abelardo Rodriguez,32.545963,-116.975856,Commercial Freighter,944,738150,8640429,50271,1007185,10173787
MX,Mexico,MMTJ,Aeropuerto Internacional Gral. Abelardo Rodriguez,32.545963,-116.975856,General Aviation,598,135004,1608487,30344,371913,5032446
MX,Mexico,MMMX,Aeropuerto Internacional Lic. Benito Juárez,19.435433,-99.082432,Commercial Passenger,167963,136836373,2046233187,8058578,119336678,1454908453
MX,Mexico,MMMX,Aeropuerto Internacional Lic. Benito Juárez,19.435433,-99.082432,Commercial Freighter,3887,7593774,123107185,345744,6441449,71130577
MX,Mexico,MMMX,Aeropuerto Internacional Lic. Benito Juárez,19.435433,-99.082432,General Aviation,1877,704237,8991752,102080,502173,20341586
MX,Mexico,MMPR,Aeropuerto Internacional Lic. Gustavo Díaz Ordaz,20.679746,-105.246685,Commercial Passenger,22812,17525249,249710762,1185660,16629189,185688219
MX,Mexico,MMPR,Aeropuerto Internacional Lic. Gustavo Díaz Ordaz,20.679746,-105.246685,Commercial Freighter,4,5319,75473,337,3093,50560
